,train,val,test
366,TCGA-L9-A444-01A-02-TS2.C284BE25-0367-4B78-A70A-B4B22A73E835,,
367,TCGA-L9-A50W-01A-01-TS1.9D074435-CE6B-49C9-A777-03915F6E0132,,
368,TCGA-L9-A5IP-01A-02-TS2.743D3551-6030-4B87-AF56-0B8222F8C63F,,
369,TCGA-L9-A7SV-01A-01-TS1.E157B486-A95D-4D6F-9978-1B323B4B7065,,
370,TCGA-L9-A8F4-01A-01-TS1.045CA12F-09B3-4135-9CCB-CD3252F1D71A,,
371,TCGA-MN-A4N1-01A-01-TSA.04CDF8D0-66C6-40DE-9DBF-82702391BA88,,
372,TCGA-MN-A4N4-01A-01-TSA.1FBBCCAE-F87E-44C2-A796-A7FF6B32D88C,,
373,TCGA-MP-A4SV-01A-01-TSA.7992EFFD-ADE1-434B-86E2-918AFE46C7AE,,
374,TCGA-MP-A4SY-01A-02-TSB.3E74E5C2-2D51-45CD-9A94-13FFB2F67A93,,
375,TCGA-MP-A4T2-01A-01-TSA.6A132B42-1022-4E08-8801-1E4499B5EE25,,
376,TCGA-MP-A4T6-01A-03-TSC.DC283477-48E1-4EB5-AC22-B73FFFA34CC3,,
377,TCGA-MP-A4T7-01A-01-TSA.5FF42954-1596-49E0-B739-ADCD1C58FFEA,,
378,TCGA-MP-A4T8-01A-01-TSA.07230EEB-5976-4395-9AD4-2D02B3D9E91A,,
379,TCGA-MP-A4T9-01A-01-TSA.B7A40984-AD7A-4BBD-8BEB-AF66CB6B8382,,
380,TCGA-MP-A4TA-01A-02-TSB.3DE9CE60-D774-4045-B17D-E345E691FEEF,,
381,TCGA-MP-A4TC-01A-01-TS1.2C09E387-BF15-4ED1-944A-D27EE4972287,,
382,TCGA-MP-A4TE-01A-02-TS2.A7C25CC2-22F2-45B7-BD62-9DEFD67B2244,,
383,TCGA-MP-A4TH-01A-03-TSC.57AD0C24-9D71-4914-9776-1B93A3A6044D,,
384,TCGA-MP-A4TI-01A-02-TSB.60FDE71E-ADC2-4F4A-AF8B-7F83FF482006,,
385,TCGA-MP-A4TK-01A-01-TSA.4A2E44AF-7DDD-4F63-B8C9-156CDFFDD5FE,,
386,TCGA-MP-A5C7-01A-01-TSA.3934E75B-0B08-4D3A-BDAB-B67E28785217,,
387,TCGA-NJ-A4YG-01A-02-TSB.DD3F8A7E-60E7-4B9A-BF12-6FACDC094E13,,
388,TCGA-NJ-A4YI-01A-01-TS1.73EDF6BC-67F5-44E3-97F0-E2F6C0C6B638,,
389,TCGA-NJ-A4YP-01A-01-TS1.E45234CC-1B1E-4EEA-925C-AA7969C9C54C,,
390,TCGA-NJ-A4YQ-01A-01-TS1.E59FACAB-AB32-4D8D-BF11-C68DE16F2A8E,,
391,TCGA-NJ-A55O-01A-01-TSA.C00B4B20-4079-4AED-AC21-DE1B24E39897,,
392,TCGA-NJ-A7XG-01A-01-TSA.EC93FEC3-6CE3-47B4-9643-3C5B208129E0,,
393,TCGA-O1-A52J-01A-01-TS1.FCFF64A7-FA65-4964-9C2C-AEE4C5E33113,,
394,TCGA-18-3406-01A-01-TS1.a9f60826-a270-4e3c-881f-2b8df24a5285,,
395,TCGA-18-3407-01A-01-BS1.6115884c-8a3c-4a85-ac0f-f214fa5d4c55,,
396,TCGA-18-3407-01A-01-TS1.eb6d8014-eaf9-4679-955f-8ad4c5205850,,
397,TCGA-18-3408-01A-01-BS1.6da3d3b3-e891-4922-9135-70fc9cf8959f,,
398,TCGA-18-3408-01A-01-TS1.4d318c39-fdb4-4dd3-959f-e6d3f54ce0b4,,
399,TCGA-18-3410-01A-01-BS1.09c41a54-9a42-4031-ab05-6f955e109ba5,,
400,TCGA-18-3411-01A-01-TS1.c1a2993d-f8b2-4876-9af6-d481daae85de,,
401,TCGA-18-3412-01A-01-BS1.7fc01d2d-b99f-4b09-82cd-e342469c3157,,
402,TCGA-18-3414-01A-01-BS1.160234d0-fa16-438f-96fa-c608d6c1d793,,
403,TCGA-18-3415-01A-01-TS1.d922ab4a-e5c2-4b49-a173-964e569e3985,,
404,TCGA-18-3416-01A-01-BS1.499f2382-42c4-448d-9753-c0445d7ac136,,
405,TCGA-18-3416-01A-01-TS1.e4d21a40-2cd1-4591-a2f9-68c4fe9e6a7f,,
406,TCGA-18-3417-01A-01-BS1.14671dc9-e87d-457e-9f00-e977d31bb190,,
407,TCGA-18-3421-01A-01-TS1.de5fc45f-2235-460b-8c7f-d5dd9accb257,,
408,TCGA-18-3421-01A-01-BS1.fbc15d3d-6c4e-4fb5-8ca2-3510a827f101,,
409,TCGA-18-4083-01A-01-BS1.4843bd2a-7f8d-41d7-98dc-f8d7bcbc0843,,
410,TCGA-18-4086-01A-01-TS1.c08f1554-a8ff-429e-929e-11761c4a9ca2,,
411,TCGA-18-4721-01A-01-TS1.4c99f90e-6ca2-466c-898d-81ec1f565b3c,,
412,TCGA-18-5595-01A-01-TS1.be514e20-bdae-4ab5-9b2f-e87238540594,,
413,TCGA-21-1083-01A-01-BS1.fe5654ea-6b67-449d-97fb-72d37c50d1cb,,
414,TCGA-21-5782-01A-01-BS1.13cb3e31-9795-44a0-8f76-ea35aaefc9fc,,
415,TCGA-21-5784-01A-01-TS1.e9547913-bda6-48c9-850d-56db65af002e,,
416,TCGA-21-5787-01A-01-BS1.581d1565-9067-4664-ae46-c94dec16f6b3,,
417,TCGA-21-A5DI-01A-03-TS3.FD5286B2-AC59-425F-B94F-E00CFF2AD757,,
418,TCGA-22-4591-01A-01-TS1.b221f536-6066-45c3-b483-f88200b71fc8,,
419,TCGA-22-4591-01A-01-BS1.b3474f7c-8f78-4696-81a3-d2399d574d81,,
420,TCGA-22-4593-01A-02-BS2.f53ff984-52d3-4c5e-976b-ab76122da04a,,
421,TCGA-22-4593-01A-01-BS1.cd5e248f-9540-4bf6-8d6c-ce86f57bd74d,,
422,TCGA-22-4594-01A-01-TS1.df90d074-745c-4c19-b97c-d96ebc0f4c1a,,
423,TCGA-22-4595-01A-01-BS1.f187df54-c822-4089-84dc-2bdbf3a4c157,,
424,TCGA-22-4596-01A-01-BS1.5cb42424-6f32-4b0f-bad8-036f628761ae,,
425,TCGA-22-4599-01A-01-BS1.76f80cbb-6e71-48e6-8983-f0690263902f,,
426,TCGA-22-4601-01A-01-BS1.66cf91ad-925a-4b7f-9258-ae0a0a23c335,,
427,TCGA-22-4601-01A-01-TS1.0669d821-24fc-401a-bc54-32465f46b45b,,
428,TCGA-22-4604-01A-01-TS1.7e669aac-3356-43e9-a405-95ecb3a5fbb7,,
429,TCGA-22-4605-01A-02-BS2.5396cc50-4225-45f3-b0da-a1bd2cb4033d,,
430,TCGA-22-4607-01A-01-BS1.6cd55f3a-3f76-47ca-963a-0ab274eee516,,
431,TCGA-22-4613-01A-01-BS1.34466ecb-c090-4b9e-86ab-d0d4ad67969e,,
432,TCGA-22-5471-01A-01-TS1.f9d42f8b-2c59-4811-97d9-8e05f2128a00,,
433,TCGA-22-5473-01A-01-TS1.0acdbc83-6600-41e5-bd65-3a77eff8445a,,
434,TCGA-22-5474-01A-01-TS1.fa301ba5-d9cc-4343-813e-66ccf3cfa657,,
435,TCGA-22-5477-01A-01-TS1.25b8da50-db12-479d-98ff-da2eaa25cb69,,
436,TCGA-22-5478-01A-01-TS1.2f35a1f4-b958-4427-a74e-b9e6a78bb48e,,
437,TCGA-22-5480-01A-01-TS1.e9c3bd43-0f2e-4314-8b26-27553f5b2cf2,,
438,TCGA-22-5482-01A-01-TS1.6f1343eb-7234-46a2-a841-baffba89be0b,,
439,TCGA-22-A5C4-01A-01-TS1.B39014C5-A88F-4D6E-8891-FBBD37B85361,,
440,TCGA-33-4532-01A-01-TS1.c1a255d0-686d-499c-b16f-8f1e41be0b82,,
441,TCGA-33-4533-01A-01-TS1.ceb71f6c-19e3-44fb-bf9a-26d59ae41a49,,
442,TCGA-33-4547-01A-01-TS1.b3974828-bd5f-4b70-979f-741c08a114bb,,
443,TCGA-33-4547-01A-01-BS1.aec1fb80-fc7d-4432-b91b-8ba20af09681,,
444,TCGA-33-4566-01A-01-TS1.dbd94f8b-163a-46b0-9a9f-575b7ab42a2b,,
445,TCGA-33-4566-01A-01-BS1.57a447c4-945c-4edd-aabe-21773adab76d,,
446,TCGA-33-4582-01A-01-BS1.e6325b0c-d28f-4886-8050-4381a1761cf4,,
447,TCGA-33-4583-01A-01-TS1.830e38ec-cc85-411b-8675-74a6214f8735,,
448,TCGA-33-4583-01A-01-BS1.03091b43-a1f6-4b76-ae2f-5d85e0ea6030,,
449,TCGA-33-4586-01A-01-BS1.1616d67c-e61c-49b7-ad7f-a36bcbc0fa6d,,
450,TCGA-33-4586-01A-01-TS1.ed870e19-e471-4be1-8f77-865bc05bb401,,
451,TCGA-33-4587-01A-01-BS1.cccc679f-46ee-47c2-a350-aa2c279d3430,,
452,TCGA-33-4587-01A-01-TS1.9d256398-ca0f-426a-b967-4bfeb45f4b56,,
453,TCGA-33-4589-01A-01-TS1.bd46be9b-9a42-43cc-95ac-66ff992fba88,,
454,TCGA-33-6737-01A-01-TS1.78d73c52-0ef8-449c-9823-66a0a2f8df4b,,
455,TCGA-33-6737-01A-01-BS1.5719c663-5369-4bb1-9a9b-7be322d7d622,,
456,TCGA-33-6738-01A-01-BS1.12d0acdd-eda4-4b1c-88ce-20759ea987ae,,
457,TCGA-33-AASB-01A-01-TSA.D1A340FC-96C2-4780-88D3-4EC1DC4964D0,,
458,TCGA-33-AASI-01A-02-TSB.CAD2C928-706A-4FB5-86FB-B6E367735575,,
459,TCGA-33-AASJ-01A-01-TSA.FBD5BBD8-703A-4D5A-B3D5-ECA5D8C8E948,,
460,TCGA-34-2600-01A-01-BS1.a007bab7-1839-4d6d-ad14-5bc1d5e3b86d,,
461,TCGA-34-2604-01A-01-TS1.1f338c43-2c84-44eb-be03-f5e26d2ab4da,,
462,TCGA-34-2609-01A-01-TS1.06d6ebb6-5f05-40d4-a122-b0197543771b,,
463,TCGA-34-5231-01A-01-BS1.17f409b3-6bef-4f15-9df2-c3106fbd385a,,
464,TCGA-34-5232-01A-01-BS1.dbbb83b6-a705-4a61-83ea-9a50bb94adca,,
465,TCGA-34-5232-01A-02-BS2.132fe6a2-edd3-4e63-9da1-cfce260cf8be,,
466,TCGA-34-5234-01A-01-TS1.af9fe1d3-50c3-459d-ac98-858cb67e3213,,
467,TCGA-34-5236-01A-02-BS2.a526fccc-ae3b-445d-bc3a-fa43e1fdd86a,,
468,TCGA-34-5240-01A-01-TS1.c96dbfd1-7adc-476f-ab6d-da0c98dbde8d,,
469,TCGA-34-5240-01A-01-BS1.e84e0a3e-e1e8-44ca-a305-32105fdbdb06,,
470,TCGA-34-5927-01A-01-BS1.b4331ed5-540c-48ea-b0f0-36209264963c,,
471,TCGA-34-5927-01A-01-TS1.76b32f2c-6efb-4c7d-a387-334070183193,,
472,TCGA-34-5928-01A-01-BS1.ce6e738b-8b45-450d-8c14-c884a3c3cddc,,
473,TCGA-34-8454-01A-01-TS1.b6053670-805d-43c3-9aa2-60a7d766b2fc,,
474,TCGA-34-8455-01A-01-TS1.32c0c07d-c9b4-4947-be77-3a49fd73216a,,
475,TCGA-34-8455-01A-01-BS1.c1fccb4e-6bed-4177-9d9c-2f8788f7b484,,
476,TCGA-34-8456-01A-01-BS1.b64ed6d6-db32-486e-bd90-bcc4397d7446,,
477,TCGA-34-A5IX-01A-01-TSA.FC43EF4C-BFA7-44CF-B818-DCEE29CA260D,,
478,TCGA-37-3783-01A-01-TS1.053386eb-d46d-4986-ad16-3df69c133cb8,,
479,TCGA-37-3792-01A-01-TS1.22515688-374f-4bc9-9cfa-c8e71afe1e4e,,
480,TCGA-37-3792-01A-01-BS1.bfaab472-5877-4fa6-9758-8e68e51da6e7,,
481,TCGA-37-4129-01A-01-BS1.31854485-64d5-40a6-9fb3-74e48bbe44f5,,
482,TCGA-37-4130-01A-01-TS1.c9786e01-c7e1-4ed3-a2bb-d56ce8efd786,,
483,TCGA-37-4130-01A-01-BS1.9b1fb628-6583-4d3b-9449-d780b9f8c498,,
484,TCGA-37-4132-01A-01-TS1.1930959d-05dc-4615-8947-8a656911a530,,
485,TCGA-37-4132-01A-01-BS1.62dd6eab-b7c1-4fdf-9b4d-3d21c258037c,,
486,TCGA-37-4133-01A-01-BS1.e09351ec-cf4d-4d88-ac72-d9467cc0f134,,
487,TCGA-37-4133-01A-01-TS1.30be0a7b-6805-4080-90d0-f5e040cfaf0c,,
488,TCGA-37-4141-01A-02-BS2.ffa556a4-9dc0-4850-af17-71880a1ff528,,
489,TCGA-37-5819-01A-01-TS1.598457a2-deb3-4018-ac05-06bfada57374,,
490,TCGA-37-5819-01A-01-BS1.a9c1df5c-5293-40c7-b071-0ea874d8d8ce,,
491,TCGA-37-A5EL-01A-01-TSA.58C8AF98-6A87-4C7A-AFB6-4CB0F9511F9B,,
492,TCGA-37-A5EM-01A-02-TS2.39A9F811-3969-4CD1-AA10-F6F2C2A944CA,,
493,TCGA-37-A5EN-01A-02-TS2.1AB05CBE-39C3-42BF-81C5-2ECF1920CFD0,,
494,TCGA-39-5011-01A-01-BS1.489e7c86-c2a4-4153-8378-464e19fdb6e8,,
495,TCGA-39-5019-01A-01-BS1.1d724ba5-76a4-4fbc-9c85-d0b2ad5bb49c,,
496,TCGA-39-5021-01A-01-BS1.b64b9118-29ed-4f26-a24a-19297cf80d85,,
497,TCGA-39-5024-01A-02-BS2.5fe2fb99-4bea-4c82-b7b5-51796347ff5a,,
498,TCGA-39-5024-01A-01-BS1.40acca96-249d-4f2c-acaf-fe31526b08b8,,
499,TCGA-39-5027-01A-02-BS2.9f321ed6-f16f-47e9-ad9e-9a6bd66c391a,,
500,TCGA-39-5028-01A-01-TS1.d8c4a31b-d225-4dfb-9f85-1bb27ee8eaf6,,
501,TCGA-39-5028-01A-01-BS1.1efe24df-681b-475b-a7ea-e6b198330844,,
502,TCGA-39-5029-01A-01-BS1.e6944cd3-260d-4ae2-90ce-6dbdf96001f0,,
503,TCGA-39-5030-01A-01-TS1.75e7cc0c-6dfa-45cb-b948-8ecfdb8fca28,,
504,TCGA-39-5031-01A-01-BS1.ffef9df6-4ddc-4aef-b84b-8db49cbc5fff,,
505,TCGA-39-5034-01A-01-TS1.be01dfa6-efc2-4d6d-a325-d17520e8f359,,
506,TCGA-39-5034-01A-01-BS1.75a8f33b-53de-4d96-8d7b-bb89e3922509,,
507,TCGA-39-5036-01A-01-TS1.e9596e31-d551-4130-971a-feaaf8b188ad,,
508,TCGA-39-5039-01A-01-BS1.ca14c761-f834-4288-af52-1f32faace0e2,,
509,TCGA-39-5040-01A-01-BS1.6480b0fe-a8b6-46c1-ac00-4052bf427e75,,
510,TCGA-39-5040-01A-02-BS2.45b0881f-cac9-4963-b404-32ee901aac19,,
511,TCGA-43-2576-01A-01-BS1.ca9329ac-7b96-4eff-8564-34e14ffe72cd,,
512,TCGA-43-2576-01A-01-TS1.70eadff9-82d1-4853-a22e-0fe105483b5d,,
513,TCGA-43-2578-01A-01-TS1.26726a9c-8345-42a1-a70f-5d3f4f3fac5a,,
514,TCGA-43-2581-01A-01-TS1.b5a1303c-aee3-4761-8756-049b6a45787b,,
515,TCGA-43-2581-01A-01-BS1.62e48648-1e92-449d-ad2b-c73c5c7a9865,,
516,TCGA-43-3394-01A-01-TS1.8b31bea0-df9b-43ed-a3f8-f904ffb726f8,,
517,TCGA-43-3920-01A-01-BS1.35797bc3-021a-4a3e-aea3-89e06014d1e2,,
518,TCGA-43-5668-01A-01-BS1.3883e3ab-916c-4045-aa2a-c8bd446f63cc,,
519,TCGA-43-6770-01A-01-BS1.9840ba52-a555-4f7a-a12d-edffb838b03f,,
520,TCGA-43-6771-01A-01-TS1.8e662698-6d0f-4ec5-8389-0053cb008442,,
521,TCGA-43-6771-01A-01-BS1.5851788a-d535-4bab-8e8c-bf1ef8408a2b,,
522,TCGA-43-6773-01A-03-BS3.a242cb6f-4b19-454e-a847-90aba0651399,,
523,TCGA-43-7656-01A-01-BS1.e727d82a-2d93-42da-8732-baaa2adbec4f,,
524,TCGA-43-7657-01A-02-BS2.1f7ff63c-367b-4104-8778-1832476b1456,,
525,TCGA-43-7658-01A-01-TS1.c3da8f39-5f36-4eb6-8cd5-abd54f33f5da,,
526,TCGA-43-8115-01A-01-BS1.9ddf5647-9e2b-4f20-b6f6-4e22bb7798a8,,
527,TCGA-43-8116-01A-01-TS1.4044ed6f-501b-497d-87ad-aa4818a38119,,
528,TCGA-43-8118-01A-01-TS1.b7e72916-747f-4f16-a285-bc9592653207,,
529,TCGA-43-A474-01A-01-TS1.5F9E04AE-51EE-49B5-A3A9-C5DA0391FBC1,,
530,TCGA-43-A475-01A-01-TSA.BFEE6FA4-D21A-4443-8D9F-9FB894ED413C,,
531,TCGA-43-A56U-01A-01-TS1.191FA556-CCD2-48A1-925E-7B2A78BC4E0F,,
532,TCGA-43-A56V-01A-01-TSA.6B4B05A2-0CAC-4779-9C8B-6F8A0BC04259,,
533,TCGA-46-3766-01A-01-TS1.58e02a46-868c-42c2-a3b5-c83bebcdabd6,,
534,TCGA-46-3767-01A-01-TS1.517904ef-7496-4c8e-a5f6-d5608ba98661,,
535,TCGA-46-3768-01A-01-TS1.5403a393-7958-4d55-9d27-b0d04373aaa5,,
536,TCGA-46-3769-01A-01-BS1.de2fa55c-ca5f-48d6-b8d4-3f38f8d8f472,,
537,TCGA-46-3769-01A-01-TS1.aabec252-9750-46ca-a43a-ecbd136929eb,,
538,TCGA-51-4079-01A-01-BS1.69f4fd87-b5db-431d-bce3-732e19261f79,,
539,TCGA-51-6867-01A-01-TS1.6e5b5487-8e8a-4448-bb9f-9e904196566c,,
540,TCGA-52-7622-01A-01-TS1.2b7a9ea2-41db-441a-bf47-5bb8cda87781,,
541,TCGA-52-7810-01A-01-BS1.ce43c735-840c-4f4a-88d3-d79b66d666d8,,
542,TCGA-52-7810-01A-01-TS1.42a4fb5e-ca1f-4441-bea7-65bfd2eb2f19,,
543,TCGA-52-7811-01A-01-BS1.52974717-08c5-4017-a586-f91483868060,,
544,TCGA-52-7812-01A-01-BS1.488565c3-6260-43b9-a507-f81bb7fb2ffd,,
545,TCGA-52-7812-01A-01-TS1.3874be41-7c81-4bc2-93ee-86e165f45886,,
546,TCGA-56-1622-01A-01-TS1.9960ed49-bdeb-4601-b722-a72864b139f9,,
547,TCGA-56-1622-01A-01-BS1.3b63e4a5-0775-40ea-ad37-fe3368bbf10b,,
548,TCGA-56-5897-01A-01-TS1.360c2b58-7187-4e91-a2ea-2194d2b05b99,,
549,TCGA-56-5898-01A-01-TS1.a4de8671-d8c8-473e-a396-003f478f1850,,
550,TCGA-56-6545-01A-01-BS1.8cc86855-ed3a-4fe1-9cdb-e044be241277,,
551,TCGA-56-6546-01A-01-TS1.1455c6e3-c5b2-4c7b-80c5-229262a5edfa,,
552,TCGA-56-6546-01A-01-BS1.b1a9840f-ca0e-4398-8610-0c6dd0636a57,,
553,TCGA-56-7221-01A-01-TS1.97c4d16d-5160-46ac-8f46-fdc32a5ed827,,
554,TCGA-56-7222-01A-01-TS1.59a625b5-d982-4ea9-a531-a73c42997546,,
555,TCGA-56-7579-01A-01-TS1.64f53d8d-20c1-45ae-b449-06dcf5415b68,,
556,TCGA-56-7582-01A-01-TS1.6c243ecd-e8e9-4253-b869-5fe674926a23,,
557,TCGA-56-7822-01A-01-TS1.f26ed42a-0dfe-4f58-878d-16dfbc79a800,,
558,TCGA-56-8201-01A-01-TS1.b3b9bdca-cfdf-4744-8cda-1e949dd3eddc,,
559,TCGA-56-8305-01A-01-TS1.5c44f18e-dfa6-47e1-89bd-9f24bb0ada2c,,
560,TCGA-56-8307-01A-01-TS1.7537de75-53be-4ace-aec7-0a6119eb5144,,
561,TCGA-56-8309-01A-01-TS1.49c2cea7-ecca-4ca1-b4bb-26461180f010,,
562,TCGA-56-8503-01A-01-TS1.6c8bd01a-3b8b-4f09-b98b-70878cab424a,,
563,TCGA-56-8504-01A-01-TS1.8f2e8e5a-50f2-4aa7-9e72-38c6a03d48dd,,
564,TCGA-56-8622-01A-01-TS1.8e6fcbf9-046d-45bf-9d16-8d7bb8141b79,,
565,TCGA-56-8623-01A-01-TS1.6fff660b-7b72-42f4-bb3d-5409e554d1ed,,
566,TCGA-56-8624-01A-01-TS1.8dd23baa-3cb6-42a5-9fc5-777d3b005308,,
567,TCGA-56-8628-01A-01-TS1.6cce3dc4-a720-4a58-8262-c683fbcbcdfb,,
568,TCGA-56-8629-01A-01-TS1.23884c3c-6c60-43bc-bf5a-6eff6f7491e3,,
569,TCGA-56-A4BW-01A-01-TS1.CF388F43-5201-4D9C-87A9-330ECF7581FE,,
570,TCGA-56-A4BX-01A-01-TS1.F63A5CAE-16C6-4E0D-B029-77982524F440,,
571,TCGA-56-A4BY-01A-01-TS1.663EDCDB-D9A6-4DD3-A979-1EEF3C0E93DD,,
572,TCGA-56-A4ZJ-01A-01-TS1.5907CB20-7E15-4689-9C2C-0E1FB9D3108A,,
573,TCGA-56-A4ZK-01A-01-TS1.E1A6517C-A391-4EA4-83D4-84CD8BA6D7C8,,
574,TCGA-56-A5DS-01A-01-TS1.C391035D-8A38-4042-95BA-AD6D76FDFF1E,,
575,TCGA-58-8386-01A-01-BS1.9bddd017-05d5-412f-a745-2c2532ff47ad,,
576,TCGA-58-8386-01A-01-TS1.b88cbe55-edd8-4569-9e37-64b783dc8956,,
577,TCGA-58-8388-01A-01-TS1.a415f23f-981e-480d-b36e-89274a2fabfe,,
578,TCGA-58-8390-01A-01-TS1.362c9ebd-b84b-4ed5-a33d-76214ca05021,,
579,TCGA-58-8391-01A-01-TS1.6dc1131c-2b62-4464-86be-2a2e7f1224a1,,
580,TCGA-58-8392-01A-01-BS1.48c27b76-8be4-4b01-bd0f-66408bb06be4,,
581,TCGA-58-8392-01A-01-TS1.c95a52fa-d9db-401a-b8af-b42b894941e2,,
582,TCGA-58-8393-01A-01-BS1.89387b4a-8f6f-497a-b687-bef2ff3263d1,,
583,TCGA-58-8393-01A-01-TS1.dfbda272-f25a-4bc1-9978-10123548f862,,
584,TCGA-58-A46J-01A-01-TSA.8F085211-936F-40F7-87A9-53E1545C5A62,,
585,TCGA-58-A46K-01A-01-TSA.164D8DB3-27E4-4FF0-A177-D9133728CB05,,
586,TCGA-58-A46L-01A-01-TSA.2CA15BE6-752B-4E68-B52E-0BB1465690B9,,
587,TCGA-58-A46M-01A-01-TSA.DD887E4F-F42C-4B66-98E8-0B1E952F7A3A,,
588,TCGA-60-2697-01A-01-BS1.00d8a8b9-6874-48f6-bf69-2fda5a7333bf,,
589,TCGA-60-2697-01A-01-TS1.7c1ab1f2-fb80-4d23-a31a-d183895a5d28,,
590,TCGA-60-2698-01A-01-BS1.8048126a-673c-412a-b37a-c8869a6857e9,,
591,TCGA-60-2706-01A-01-TS1.01bda975-bef5-49c6-8285-4204d5d791f6,,
592,TCGA-60-2707-01A-01-BS1.42771b34-c82b-4b85-a05f-e397087ce0c2,,
593,TCGA-60-2707-01A-01-TS1.73a64b28-6417-4d88-9660-278a5009ac49,,
594,TCGA-60-2708-01A-01-BS1.ff4bb54a-51c1-492b-9cb6-37b0255f8a9e,,
595,TCGA-60-2709-01A-01-BS1.325b537b-4860-49a9-aa2e-2c4e5c3c0b7b,,
596,TCGA-60-2711-01A-01-BS1.2591160e-4240-41ba-a7ef-38f7b135313e,,
597,TCGA-60-2712-01A-01-TS1.c5829f1c-421a-4498-b8ca-65cf461f95c4,,
598,TCGA-60-2713-01A-01-BS1.a6cda8a4-9889-431c-a931-66ba53f51cf4,,
599,TCGA-60-2713-01A-01-TS1.b4a4ddec-6d50-402c-8a8a-7ecef48a8f1d,,
600,TCGA-60-2715-01A-01-BS1.c2e978f3-61c5-4176-8446-f347a941f96c,,
601,TCGA-60-2715-01A-01-TS1.19cda9b1-60ee-4a23-9a47-adc769e600f5,,
602,TCGA-60-2720-01A-01-BS1.b9520155-4a94-4306-bef3-f0e6f88527ce,,
603,TCGA-60-2720-01A-01-TS1.a2cf91d0-2fc0-4f28-99ef-61dbd604c05b,,
604,TCGA-60-2721-01A-01-TS1.4957a24e-9461-4c84-a44c-07489c996048,,
605,TCGA-60-2722-01A-01-TS1.16dcef4a-cf79-4c00-8e03-61534d7d6848,,
606,TCGA-60-2722-01A-01-BS1.e375a863-9c2f-4cf3-b4a8-4c1158180c96,,
607,TCGA-60-2723-01A-01-BS1.94c28068-b51c-45a6-8492-f5c9652156f6,,
608,TCGA-60-2724-01A-01-TS1.cf8c4519-4394-49f0-8887-0b9df5234656,,
609,TCGA-63-5131-01A-01-BS1.645467a6-dbe3-4400-b323-23e648976037,,
610,TCGA-63-6202-01A-01-BS1.9534e796-a288-48c4-88b4-399570d5c9d8,,
611,TCGA-63-6202-01A-01-TS1.dee1467a-8fee-47b5-88b2-6b0c599cc57d,,
612,TCGA-63-7021-01A-01-TS1.12050d46-96b7-4083-949c-e56e4bca3ccc,,
613,TCGA-63-7022-01A-01-BS1.b7eeb711-cd00-4172-ba09-a7f5c5eed805,,
614,TCGA-63-7022-01A-01-TS1.70948b1b-4f77-4405-a1f3-735016b70a47,,
615,TCGA-63-7023-01A-01-BS1.cf277f61-7e00-476e-9e1b-820dc885cf51,,
616,TCGA-63-A5M9-01A-01-TS1.9EBF7F36-54D7-47CA-9B46-FAC0564ED881,,
617,TCGA-63-A5MH-01A-01-TS1.6BC6007E-8F8F-4B1D-ACF8-24524CE2411D,,
618,TCGA-63-A5ML-01A-03-TS3.943EEF45-A543-4975-838A-2490992890D7,,
619,TCGA-63-A5MM-01A-01-TSA.8D99D26F-6BD0-4F49-ABFB-8F20ACB97C25,,
620,TCGA-63-A5MN-01A-02-TS2.F4F8AAF4-85AC-438D-969D-0AAECAD81F8E,,
621,TCGA-63-A5MT-01A-02-TS2.FC48A727-477B-4880-95F5-355437E7F3D5,,
622,TCGA-63-A5MU-01A-01-TS1.E94A7B09-18A9-4773-A55E-1730BE5A08EB,,
623,TCGA-63-A5MV-01A-02-TS2.3037464B-B93F-4C71-8D91-00B271285C90,,
624,TCGA-63-A5MW-01A-01-TS1.542EB7C6-3001-4376-8F1A-A07FB457E252,,
625,TCGA-63-A5MY-01A-01-TSA.8D38D0EB-16AC-462F-90D3-2BEA66E8F15C,,
626,TCGA-66-2734-01A-01-TS1.89f045d8-cf9e-495c-9caa-24b2e7bfcb20,,
627,TCGA-66-2742-01A-01-BS1.41956f74-58a1-40f3-8f79-057ad5f813aa,,
628,TCGA-66-2753-01A-01-TS1.bcd556e9-43e4-40bf-a647-82ae8999fa80,,
629,TCGA-66-2753-01A-01-BS1.1242eab2-efd8-4174-aa2e-c7524370813d,,
630,TCGA-66-2754-01A-01-TS1.56a9fe5f-3bef-4738-b15b-9e15eb90c433,,
631,TCGA-66-2754-01A-01-BS1.3a7fe080-9b6e-47ba-a9de-6c2e4698fd22,,
632,TCGA-66-2758-01A-01-BS1.2acd383e-ed54-4f9b-8832-d3c7203cab25,,
633,TCGA-66-2758-01A-02-BS2.bb7edf06-f50a-47d7-9236-3f1b53a722c9,,
634,TCGA-66-2759-01A-01-BS1.62e35a7d-bcdc-4b23-a788-287bf873b8a8,,
635,TCGA-66-2767-01A-01-BS1.c35646c2-5db9-431d-a855-8bdfa7aa61c4,,
636,TCGA-66-2769-01A-02-BS2.21e74b8b-e7a5-4f98-bc38-0077102c3a19,,
637,TCGA-66-2769-01A-01-BS1.c5f59bc6-776c-4714-bfdb-ab6a749bc6b6,,
638,TCGA-66-2770-01A-01-BS1.a10196d2-7a81-4e1e-a9a7-62d123c30875,,
639,TCGA-66-2773-01A-01-TS1.569a0e6a-fb49-4b76-b3bf-15173e29004a,,
